product_name,id,rating,message,date,timestamp,variant,is_anonymous,username,total_likes,has_image,has_video,seller_reply
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1677041431,5,Hpnya sesuai bangat sma gambarnya  aku suda COD k sekian kalinya. Cuma baru berikan ulasan pkonya COD tiktok engga bakal salah dan tidak pernah kecewa,1757837610,7 bulan lalu,Merah,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1644738897,1,Handphone bermasalah di minta garansi terlalu banyak Hana hini,1756034573,8 bulan lalu,Hitam,True,Anonymous,0,False,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1640267549,5,Lngsung check out 2 wort it dngan hrga sgitu..sangat sangat memuaskan.tkonya amanah😍,1755777028,8 bulan lalu,Hitam,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1636447169,5,Mantap,1755569931,8 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1636435250,4,Bagus sihhhh tapi kandang ngelek...baru ram nya 3 doang tototal penyimpanan nya cuma 64,1755569230,8 bulan lalu,Pink,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1634367055,1,HP nya tidak bisa hidup,1755433672,8 bulan lalu,Hitam,True,Anonymous,0,False,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1627709490,4,Hp dah di terima tapi baru seminggu dah ngekek,1755101106,8 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1623047494,4,"pengiriman cepat, datang dengan sumpurna, noken, sayangnya saya pesen warna hitam datang nya warna biru",1754892757,8 bulan lalu,Hitam,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1619231104,5,Mantap puas,1754719427,8 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1615683941,5,"BAGUSS BANGETT, BERFUNGSI DENGAN BAIKK POKONYAA MANTEPP DEHH THANK YOU KAKK, pembelian pertama langsung happyy ga nyesell👍👍",1754565419,8 bulan lalu,Pink,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1614887533,5,Smga awet😍tapi saya pesan warna pink nyampe nya warna merah🥲,1754541585,8 bulan lalu,Pink,True,Anonymous,0,True,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1614081042,5,Bagussssss,1754489013,8 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1613007320,5,"Trimsbseller baranhsdh sampai bagus banget barangnya,👍👍👍",1754456112,8 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1612609729,4,Kurang teliliti tidak ada tempat sim card padahl hpnya baik,1754443168,8 bulan lalu,Pink,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1612583414,5,Mendarat dengan selamat,1754441601,8 bulan lalu,Hitam,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1611338307,5,Bagus real pict berfungsi dengan baik,1754372947,8 bulan lalu,Biru,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1611255402,5,"Barang sampai dengan bagus sipp 
Moga&#34; awet barangnya",1754369948,8 bulan lalu,Merah,True,Anonymous,0,False,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1609829103,5,"Hp nya udh smpe,udh beli 2x buat costumer selalu puas sma hp nya,makasi min.",1754293124,8 bulan lalu,Hitam,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1608952330,1,"Udh salah warna, pas di nyalahin layar hp nya ada bayangan garis di atas..",1754240141,8 bulan lalu,Pink,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1608507393,5,Mantap ka,1754221854,8 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1608160921,5,Alhamdulillah udah nyampe sesuai pesanan terimakasih,1754214242,8 bulan lalu,Hitam,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1606347121,5,Hp nya bagus sekali,1754132742,8 bulan lalu,Hitam,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1606243162,5,Bagus bagus,1754129070,8 bulan lalu,Pink,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1605049481,5,Mantap hpnyaaaa,1754067803,8 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1601384464,5,"Kita bakalan zonk, ternyata benar&#34; bagus hp nya ga ngecewain beli di toko ini",1753891798,8 bulan lalu,Pink,True,Anonymous,0,False,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1595175453,4,"Terimakasih sudah dtg dengan cepat, mulus rapih sesuai pemesanan tp pas udh dicoba sudah dipake di nyalakan buka aplikasi store tbtb kembali sendiri tanpa di pencet. Agak ngeleg juga🥺🙏",1753604872,9 bulan lalu,Hitam,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1590673709,5,Mantappp real pick,1753432712,9 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1589864284,5,Mantap,1753399143,9 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1586385288,5,Awalnya ragu pas ambil paket tapi sekali di buka ternyata Benar dong ...keren lah berfungsi dengan baik juga hp nya,1753247940,9 bulan lalu,Pink,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1581187232,1,Kecewa hp baru 5 hari dipakai udah mati hp apaan,1752968492,9 bulan lalu,Merah,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1580971022,1,"cuma hp rusak yg d jual,,sangat menyesal.",1752936334,9 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1576336267,5,"Mantap, tapi sayang, semakin sering beli, bukannya harga semakin turun malahan semakin meningkat, hadeeeh",1752709107,9 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1574583585,5,"Barang nya udh nyampe, hp nya bagus, saya suka😍
tapi klo di cas btrei nya dri siang smpe malam ngisi nya gk penuh, lama ngisinya
Kalo ng&#39;cas dri siang smpe malam btrei nya ttp 50 , gk bisa terisi penuh, lama pengisian nya",1752591799,9 bulan lalu,Pink,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1571586119,5,mantapp poolll,1752420416,9 bulan lalu,Pink,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1570945899,5,Alhamdulillah paket sampe dengan aman harga murah fungsi bagus mantap,1752395932,9 bulan lalu,Merah,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1570072721,5,Mantap,1752330105,9 bulan lalu,Pink,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1568416827,5,"Alhamdulillah puas, Amanah tokjonya udah orderan yg ke 5, semoga makin sukses dan berkah",1752247252,9 bulan lalu,Hitam,True,Anonymous,0,False,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1564661002,5,Alhamdulillah hp nya dah nyampe dg selamat .... packing bagus n rapi sangat aman....hp jg baru n mulus ...sempat ragu takut penipuan.... Alhamdulillah seller amanah dan recommended...... jangan ragu beli di toko ini yah..... respon toko jg sangat baik.....pak kurir jg amanah dan responsif...thx pak,1752105259,9 bulan lalu,Biru,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1561516166,5,"Bintang yang berbicara...
Mantap.",1751939798,9 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1560108973,5,Good job 😘😘😘😘,1751859827,9 bulan lalu,Pink,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1560011786,5,"Paket sudah sampai ,packing rapi sesuai pesanan, produk berfungsi dengan baik, amanah terus ya... Mksh",1751856299,9 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1558538873,5,Hpnya bagus maaf baru kasih ulasan karna mau di coba ada kendala ngga ternyata ok,1751776438,9 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1558220797,1,Barang tidak sesuai pesanan,1751761908,9 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1555549089,5,bagusss banget,1751634615,9 bulan lalu,Pink,True,Anonymous,0,False,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1555525012,5,Terimakasih paket sudah sampai,1751633689,9 bulan lalu,Merah,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1553547894,5,Barangnya oke banget kak. Pokonya bagus sesuai,1751555521,9 bulan lalu,Merah,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1553503835,5,Trimakasih hp sdh mendarat dgn baik dan sempurna mantap pokoknya sukses selalu buat tokonya 🙏,1751553757,9 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1553445811,4,Mantap,1751552295,9 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1552898341,5,"Sesuai,no lecet",1751538394,9 bulan lalu,Pink,True,Anonymous,0,False,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1552484837,5,mantap,1751504432,9 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1551621270,1,Kk aku bli hp A 3 s nya Bru di buka ..ko hp nya hidup 10 mnit mendyang mati .gtu ja trus jdi g bisa di pke,1751466532,9 bulan lalu,Merah,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1551292793,5,Lumayan bagus hrga segitu,1751455468,9 bulan lalu,Biru,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1551247969,3,Pesanan sesuai yg di pesan makasih,1751454262,9 bulan lalu,Biru,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1551037997,5,"Produk real dan sesuai,mantap semoga awet.",1751446313,9 bulan lalu,Pink,True,Anonymous,1,True,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1550610000,5,Termksihh,1751405988,9 bulan lalu,Biru,True,Anonymous,0,False,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1550021789,5,ok,1751386298,9 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1549769554,5,Tokonya amanah pertankan,1751375028,9 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1549531990,5,Bagis,1751364630,9 bulan lalu,Pink,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1548744759,5,"Pesanannya sesuai kaka, cuman pas geser keatas ngak mau kaka🙏",1751309007,9 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1548108371,5,senang poll banget pengiriman cepet dan barang meluncur dengan aman💯,1751286426,9 bulan lalu,Biru,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1547466721,5,"Pengembalian dana cepat,, terimakasih, respon admin ok",1751235843,9 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1547238464,1,"Pertama dtng mentok logo dibnerin aja krna males balikan barang ke jnt dan bengkang ngga lurus bbrpa Minggu kemudian trulang kembali, aduh gmna ngga bisa balik barang lgi",1751223263,9 bulan lalu,Merah,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1547017302,5,Alhamdulillah 🤲👍👍,1751216470,9 bulan lalu,Biru,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1546725215,5,Barang sesuai Harga,1751207142,9 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1546503611,5,Alhamdulillah sesuai pesanan barangnya bagus berfungsi dengan baik tidak ada kendala terimakasih tokonya amanah,1751198723,9 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1546319166,5,"Barang bagus mantap,cuma kesalahan warna aja, tapi gak ap2 lh, semoga awet.",1751190961,9 bulan lalu,Hitam,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1545549111,5,"Trimakasih hp nya udah datang..toko nya amanah 👍👍👍 
Hati ku was was takut nya bukan ternya betul hp.. trimakasih ank ku jadi seneng..manju terus toko nya",1751128112,9 bulan lalu,Biru,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1544239824,3,Pengembalian nya sangat puas,1751059072,10 bulan lalu,Hitam,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1543987821,5,Lumayanlah walo bukan 0p0 0ri,1751049792,10 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1543986297,5,Lumayanlah,1751049757,10 bulan lalu,Pink,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1543394672,3,Tidk sempurna barang nya,1751025614,10 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1543226911,5,"real pick,puas bgt harga terjangkau kwalitas bagus terimakasih 🥰",1751019428,10 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1543072423,5,"Hp sudah sampai dengan selamat
Jangan ragu belanja di toko ini,
Karena barangnya baru dan terpercaya

Next beli lagi di toko ini",1751012492,10 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1541865442,5,hp nya bagus segel amanah moga di jaga baik baik biar laris,1750941342,10 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1541514633,5,"Jadilah untuk main anak&#34;, untuk anak buka&#34; YouTube",1750926555,10 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1540873644,5,Barang mendarat aman terkendali,1750880880,10 bulan lalu,Biru,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1540547980,5,Ok,1750868834,10 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1540347604,5,Mantaaaap promonya tidak kaleng kaleng.yang dikirim barangnya original atau asli Oppo A3s.terima kasih.semoga laris manis penjualannya.kal.tim,1750861356,10 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1539844932,3,Kecewa bnget pesan warna hitam datang warna merah,1750844606,10 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1539706271,2,"Barang sudah di terima tapi barangnya tidak sesuai : 1.pesan warna biru datangnya hitam 2.tempat pasang memori sama kartu gak ada,,
Niatnya mau pesan lagi tapi takutnya tidak sesuai dengan yang di foto,,,",1750838890,10 bulan lalu,Biru,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1539638041,5,"Bagus sesuai harapan, pengiriman cepat",1750836017,10 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1539614142,5,Bagus terimakasih,1750834943,10 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1538059519,5,tokonya amnah.. makasih nggeh,1750750723,10 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1537588481,5,"Makasih barang nya sesuai pesanan ,rekom 👍",1750707476,10 bulan lalu,Biru,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1537209904,5,Barang bagus. Original..,1750691334,10 bulan lalu,Hitam,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1537189458,2,"hpnya jelek
gak bisa kamera depan
kamera depannya gak berfungsi",1750690296,10 bulan lalu,Hitam,True,Anonymous,0,False,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1536853091,5,"Alhamdulillah barang sesuai dan masih segel, terimakasih toko.ny amanah sekali, mudah² selalu amanah dan lancar 👌🏻👌🏻",1750674740,10 bulan lalu,Hitam,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1536660308,5,"BAGUSS awal nya ragu si aku pas mau datang juga degdegan 
Tapi barang asli bagus gaada yng rusak sedikit pun 
Cuma aku pesen warna pink datengnya warna merah tapii gapapa sihh
Inti nya BAGUSSSS PAKEE BANGET 
PLIS AKU MAH REKOMENDASIIN KARNA EMANG BAGUS GES",1750662507,10 bulan lalu,Pink,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1535958510,5,"Barang diterima dg baik, kualitas bagus walaupun warna tidak sesuai dg yg dipesan.",1750612988,10 bulan lalu,Pink,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1535616593,1,Kenapa hapenya ga ada sinyalnya,1750596190,10 bulan lalu,Hitam,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1535559725,5,The best 👍👍👍👍👍,1750594033,10 bulan lalu,Pink,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1535446104,3,"Barangnya datang dengan aman .alhamdulillah amanah ka. Cuman ada kendala di charger nya ko gak bisa di pakai.
 Gak mau ngisi daya 😭😭😭 terpaksa deh bawa ke konter hp.",1750589028,10 bulan lalu,Hitam,True,Anonymous,0,True,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1535356507,1,Minta warna pink dikasih warna merah .. :( sedih,1750584280,10 bulan lalu,Pink,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1535343698,5,Barang sampai sesuai mantap,1750583425,10 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1535275569,5,Terimakasih produk sesuai transaksi... Barang bagus semua...🙏🙏🙏,1750577263,10 bulan lalu,Biru,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1534985795,1,Hp ada kendala sya mau kembalikan,1750541548,10 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1534948144,1,"Saya pesan 2 handphone,satunya hidup sedangkan yang satu tidak berfungsi sama sekali",1750538967,10 bulan lalu,Hitam,True,Anonymous,0,False,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1534857130,5,Barang ny sdh dtg siang kmarin kka pekingan ny rapi dan aman... Hp nya baik dan masih segel cocok buat ank saya main game. Trimakasih ya kka,1750533344,10 bulan lalu,Biru,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1534698989,5,Alhamdulillah pesan SDH sampai,1750526712,10 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1534224148,5,Sangat bgus HP nya,1750510573,10 bulan lalu,Pink,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1533729208,5,Alhmdllh barang nya ok banget sesuai harga...,1750492244,10 bulan lalu,Merah,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1533725278,5,Ok,1750491815,10 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1533459857,5,Bagus banget lucu warnanya. Ini hp nya gress yah alias masih baru masih di segel,1750455103,10 bulan lalu,Pink,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1533444728,2,HP nyah gk bisa di cas,1750454264,10 bulan lalu,Biru,True,Anonymous,0,False,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1533282233,5,"Barang sudah smpai reell
Bgus bnget...",1750448964,10 bulan lalu,Pink,True,Anonymous,0,False,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1533027995,5,Hp sampai dengan selamat,1750440349,10 bulan lalu,Pink,True,Anonymous,0,False,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1532902306,5,Makasi uda dtg pesanan,1750436067,10 bulan lalu,Biru,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1532865152,5,Barang bagus sesuai dengan harga,1750434619,10 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1532794211,5,Allhamdulillah beneran hp.sempat ragu tetnyata hp beneran.sesuai .trima kasih tuk tokonya amanah...,1750431903,10 bulan lalu,Hitam,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1532619466,5,"Dengan harga ga sampai 500rb
Inimah udah lumayan yaa👍",1750423942,10 bulan lalu,Hitam,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1532311323,5,Sesuai pesanan makasih,1750410498,10 bulan lalu,Biru,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1532271516,1,"Hp nya baru sehari di Pakai udah rusak,gak mau hidup kecewa saya",1750407752,10 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1532161577,5,Barangnya bagus,1750396937,10 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1531920029,5,Barang nya udh sampai amanah sangat memuaskan mksh,1750370024,10 bulan lalu,Pink,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1531546164,1,Layarnya penuh goresan,1750356125,10 bulan lalu,Biru,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1531383832,5,"Lumayan dengan harga segitu, semoga awet",1750355341,10 bulan lalu,Biru,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1531032012,5,"Makasih amanah bgt , pesan lengkapppppp next order LG",1750349528,10 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1530990928,5,Alhamdulilah sesuway KK semoga awet yah,1750347969,10 bulan lalu,Merah,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1530817338,3,Sesuai paket ny di kemas pun bgus bnget hp ny ori,1750341950,10 bulan lalu,Hitam,True,Anonymous,0,False,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1530619814,5,Sesuai barang nya,1750335002,10 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1530618759,5,"barang bagus  pengiriman cepat 
aman tak ada lecet",1750334960,10 bulan lalu,Pink,True,Anonymous,0,False,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1530507684,5,Bagus sesuai harga,1750332027,10 bulan lalu,Biru,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1530441438,5,Mantap udah sampai dgn bagus dikemas dgn bagus,1750329785,10 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1530228134,1,Maaf barangnya mengecewakan mudah mati nyala saat dces saja..saya sudah service..pembayarannya 250rb rasa rugi sih..tutupnya aja udah terbuka..andai kan saja kkau ganti service ku...lain x kalau juaalan yg benar dcek dulu barangnyaa jgn asal kirim...sampai hari ini juga gd persetujuan pengembalian..,1750322487,10 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1529983662,5,👍👍👍👍👍👍👍👍👍,1750290061,10 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1529975751,5,Semoga awet,1750288914,10 bulan lalu,Hitam,True,Anonymous,0,True,False,
